Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IDA & IBRD total,IBT,Urban population growth (annual %),SP.URB.GROW,,3.483922825,3.888838161,4.218589069,4.179889134,3.276013793,3.301279388,3.298636009,3.299993103,3.300930499,3.263641255,3.29245379,3.335788065,3.424749445,3.489889875,3.226663,3.355763835,3.305669117,3.575680958,3.837662099,3.833060687,3.84101446,3.741103837,3.570004536,3.558606062,3.543889484,3.533185675,3.51001352,3.45425623,3.33557743,3.2351005,3.160537701,3.042540386,2.976102216,2.934539696,2.875970224,2.822534927,2.797134874,2.766855001,2.709823256,2.674022609,2.762306551,2.818053088,2.785544037,2.767416946,2.744641866,2.67845974,2.599864042,2.622119009,2.612393185,2.594509837,2.542698872,2.521063185,2.512659707,2.493025793,2.459674335,2.408263734,2.372314788,2.301508742,2.231812722,2.136416007,2.009493331,1.805984324,1.919852257
IDA total,IDA,Urban population growth (annual %),SP.URB.GROW,,4.696875155,4.65500706,4.754844923,4.823064285,4.869163262,4.844716386,4.968511125,5.009139561,5.025091537,4.925406504,4.959527581,4.964005129,5.072895218,5.079415818,3.411796461,5.148126693,5.113274167,5.228224366,5.128103748,5.210502889,5.026898553,4.508889812,4.567353405,4.614175236,4.700933183,4.679813349,4.636148162,4.555970691,4.470980495,4.405813151,4.058379945,3.999334958,4.02006394,3.970344753,3.872658702,3.749268316,3.718817106,3.695218458,3.65568078,3.695400859,3.916541091,3.941642825,3.880418259,3.819011728,3.815406853,3.841048501,3.763826109,3.844550657,3.815202451,3.891980401,3.771732553,3.581706781,3.438574363,3.411367708,3.510033507,3.568119851,3.608098168,3.631375555,3.65570352,3.668990503,3.648337638,3.62514454,3.64016209
IDA blend,IDB,Urban population growth (annual %),SP.URB.GROW,,4.222262373,3.936494059,4.050893773,4.095091329,4.127768187,4.15803811,4.180093387,4.195980879,4.211715045,4.281277739,4.615553035,4.550254623,4.736271466,4.83272629,4.902748403,4.931635925,4.848490901,4.863498097,4.88791002,5.066878919,5.485456343,5.077054438,4.728901659,4.558761953,4.692964357,4.773323407,4.748357831,4.679029575,4.645853056,4.660170319,4.179605484,3.909124995,3.794696091,3.8614276,3.868323091,3.916369949,3.840930299,3.75498563,3.651810457,3.800069129,4.094611861,3.837209449,3.664452031,3.688087114,3.652034009,3.646376612,3.691993163,3.720596601,3.760090402,3.867974519,3.729648195,3.441202507,3.315441535,3.25215121,3.174942098,3.109444872,3.140914391,3.203500368,3.220951844,3.269949056,3.288735829,3.300718537,3.332061885
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,,4.315041588,4.332609995,4.352826222,4.369739586,4.05532212,3.918924858,4.144644348,4.231387623,4.279958453,4.25522961,4.22254354,5.144362648,5.382469732,5.329542612,5.272265375,5.226648931,5.161107524,5.12764883,5.082025215,5.038328353,5.506630545,5.716712264,5.638396869,5.544775031,5.401403482,5.254751883,5.144221382,5.066257882,4.969945608,4.876404795,5.051320443,5.099974508,4.994892083,4.924132956,4.853756686,4.780952022,4.699540759,4.608797609,4.483407852,4.370212881,3.25245836,3.191729753,3.130548826,3.045241126,3.001908317,3.017089438,3.002722636,2.971135604,2.911064121,2.826544509,2.61086126,2.592946074,2.528333014,2.459840852,2.390745353,2.318954028,2.239796021,2.177306227,2.123580212,2.005320259,1.834015854,1.754389675,1.83037328
IDA only,IDX,Urban population growth (annual %),SP.URB.GROW,,5.036215421,5.164750949,5.248425186,5.327679936,5.377068745,5.309560095,5.496390907,5.546791338,5.556004502,5.34049243,5.178960924,5.226537119,5.285116174,5.234127945,2.480307832,5.286578854,5.282039921,5.459733818,5.27970438,5.300815221,4.739192964,4.149875487,4.464364843,4.649591193,4.70602183,4.620108149,4.564398531,4.477145371,4.358749496,4.242120834,3.980052017,4.057734535,4.165752844,4.040503367,3.875446663,3.641823003,3.640091087,3.656612067,3.658183173,3.627730762,3.801223373,4.009464499,4.020439903,3.903606165,3.920748139,3.966246547,3.809881423,3.923932895,3.850428065,3.90731074,3.798597769,3.67134033,3.516951565,3.512515808,3.722377118,3.85724291,3.90046432,3.897184706,3.923981324,3.913566349,3.867375474,3.82165548,3.825847789
Isle of Man,IMN,Urban population growth (annual %),SP.URB.GROW,,-0.361300328,0.943333149,1.376648455,1.372339814,1.350213397,1.601442056,1.696422888,1.968145924,1.940060848,1.903137683,1.536414897,0.308922362,0.120761447,-0.019057904,-0.206693769,0.0890897,1.308075523,1.32836378,1.332347899,1.32689554,0.826066186,0.140501944,-0.092649329,-0.158599569,-0.200854448,0.437165711,1.36205907,1.631233551,1.633581523,1.641004429,1.301996451,0.786330253,0.589131573,0.558516075,0.525689483,0.751205051,1.138876379,1.288504448,1.282452382,1.204942193,1.119912158,1.057546374,1.009381317,0.977250574,0.96779274,1.05218404,1.114849394,1.135423578,1.14820398,1.13058125,0.654030551,0.0524115,-0.134502078,-0.168953669,-0.203579872,0.016026925,0.374754792,0.482367261,0.466496917,0.444089503,0.592049452,0.670777026,0.622172074
India,IND,Urban population growth (annual %),SP.URB.GROW,,2.905441752,3.337904841,3.330304996,3.32822791,3.251894321,3.168741786,3.145867383,3.180884213,3.210153721,3.217261313,3.379256528,3.864696442,3.871751667,3.881523678,3.849908602,3.813400423,3.805594882,3.802880005,3.806189059,3.840865091,3.647515574,3.238207973,3.235004534,3.23792528,3.218222235,3.203949848,3.17436058,3.146482897,3.130152469,3.092929503,3.002043136,2.87029913,2.841324866,2.811885018,2.776692245,2.737602928,2.702997788,2.66886959,2.628230166,2.598675553,2.711573919,2.937708255,2.878886128,2.82462859,2.746251941,2.660297138,2.599633138,2.552873022,2.512308892,2.49274629,2.474032431,2.470338202,2.457264391,2.423844627,2.394052977,2.413097263,2.407475136,2.359169975,2.315801985,2.263634557,2.125468465,2.024671217,2.167236891
Not classified,INX,Urban population growth (annual %),SP.URB.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Urban population growth (annual %),SP.URB.GROW,,0.312871937,0.87318894,1.043079457,0.943362629,0.829584601,1.268956252,2.924059183,2.850440073,2.924646712,3.125578854,3.087956677,2.138344247,2.249932382,2.300466432,2.281298254,2.142910227,1.982240618,2.042851561,1.950601727,1.765381012,1.713518973,1.232584711,0.997086197,0.905246802,0.4448227,0.315164473,0.23338809,-0.206856331,-0.174186878,0.304190815,0.82757088,1.066969372,0.881361141,0.774278032,0.889571873,1.17710047,1.424787203,1.461582802,1.545739621,1.74810267,2.003778564,2.105131362,2.090584678,2.289496684,2.634456056,3.126665122,3.222963174,2.368003848,1.343885533,0.8703999,0.760495841,0.747174721,0.847317414,1.05070778,1.261963534,1.446547047,1.422846879,1.59251568,1.738924175,1.41948631,1.359959653,2.273635458,3.04293022
"Iran, Islamic Rep.",IRN,Urban population growth (annual %),SP.URB.GROW,,4.66308817,4.694296901,4.737346842,4.788145278,4.798902604,4.751500857,4.961314655,5.056263048,5.035751609,5.059751552,5.010685821,4.946113669,4.933769871,4.961525901,4.990212606,4.940039249,4.722038643,4.699822096,4.835400291,4.979561282,6.432201123,6.337496032,4.969659859,4.987707591,4.918213779,4.798034277,4.347697515,4.041872081,3.866193525,4.883724985,4.807892447,3.729941878,2.13462743,1.845294269,2.771008966,2.716002893,2.668102424,2.739010363,2.743750471,2.782339535,2.821844013,2.063947712,1.997413805,2.663672229,2.635140519,2.54857265,2.365366402,2.230755669,2.202034961,2.230469637,2.086996047,2.05389841,2.20624876,2.634513475,2.984144859,2.544866457,2.122139707,1.983072682,1.755664998,1.473791895,1.341669514,1.314069461,1.284364396
Iraq,IRQ,Urban population growth (annual %),SP.URB.GROW,,5.965502928,6.420282138,6.662442734,6.559967833,6.479431205,5.742815082,5.441438227,5.427653083,5.401191881,5.384734101,5.312028688,5.238402553,5.189015924,5.090421131,4.965460165,4.879417094,4.885370425,4.540543629,4.224000738,4.1472887,3.99167605,3.793030201,3.935770881,4.076013682,3.348719971,3.382995299,3.638234572,2.397056756,2.383121705,0.967369891,0.794692343,2.710655665,4.564497671,4.547789219,3.132391534,2.970590193,2.870838155,3.160297307,3.352863547,3.415115577,3.262820568,3.289795529,3.129987436,2.955779088,3.04826572,0.795477296,-0.771786083,2.00483327,3.675660073,3.349087957,3.737066187,4.724947628,4.899906029,3.736213568,2.94836762,2.706520013,2.619852811,2.694646718,2.658858767,2.66584656,2.587170386,2.516805592,2.5838204
Iceland,ISL,Urban population growth (annual %),SP.URB.GROW,,2.573247949,2.462837288,2.373344053,2.356924895,2.295106607,2.241766866,2.148697742,1.887630065,1.434470647,1.016859767,1.242479612,1.886071995,1.920748352,1.755455059,1.670664141,1.376257733,1.116239467,1.144248313,1.332467453,1.405374468,1.449061345,1.638051783,1.618285046,1.352068316,1.067997272,1.007276584,1.363281297,1.829042314,1.493011765,1.027072119,1.359338051,1.454266176,1.208954948,1.056099063,0.728118798,0.722045346,0.996408787,1.245970553,1.367486189,1.514278587,1.471213093,1.032998441,0.829430493,1.012559992,1.714901831,2.478519638,2.657999695,1.98483023,0.465437225,-0.076582542,0.31937762,0.545808759,0.9812125,1.148908265,1.077160783,1.425397053,2.385884023,2.720893704,2.243618728,1.668886086,1.688364331,2.564836256,3.043840248
Israel,ISR,Urban population growth (annual %),SP.URB.GROW,,4.771144442,5.805776978,4.627267985,4.870020185,4.372365661,3.391403658,5.135165564,2.880040603,3.362362358,4.046705304,3.847417019,3.202188206,4.563174443,3.476507577,2.768266452,2.704553536,2.694147425,2.55147933,2.996649413,2.817249881,2.393568704,2.267510789,2.177984282,1.430693241,1.885046085,1.667320775,1.735166133,1.774717691,1.812876479,3.209753793,6.13205145,3.568154834,2.769545222,2.700597442,2.777310683,2.701212771,2.570928634,2.358287683,2.617774983,2.712530951,2.427257854,2.083065028,1.874484433,1.836524486,1.83066879,1.835520758,1.842687544,1.843131099,2.456699832,1.895386753,1.919927095,1.92012572,1.943221838,1.998835119,2.062684956,2.043855169,2.02540416,2.015384411,1.998758439,1.85660693,1.775820101,2.062364148,2.160850054
Italy,ITA,Urban population growth (annual %),SP.URB.GROW,,1.498806986,1.506833352,1.55128737,1.636026717,1.642484959,1.568112586,1.503609975,1.403954534,1.326087375,1.278504668,1.20741706,1.013050867,0.988289737,0.962002539,0.903918572,0.804585418,0.728011212,0.657172197,0.589107555,0.503561295,0.415236767,0.147367695,0.006387998,-0.00756464,-0.001023293,-0.024485474,-0.019735017,0.018367631,0.04505042,0.053739381,0.039253542,0.121878596,0.150993201,0.110149318,0.091284485,0.117720947,0.142443745,0.118229703,0.106198406,0.134599939,0.145383965,0.297433898,0.620956423,0.82332128,0.665741727,0.474607926,0.67868172,0.835914949,0.627292741,0.480438951,0.343066345,0.61957915,1.587835187,1.341371299,0.325701454,0.246127222,0.26299854,0.228197851,-0.730852392,-0.059658081,-0.084372346,0.108466677,0.135388553
Jamaica,JAM,Urban population growth (annual %),SP.URB.GROW,,3.43753554,3.31485904,3.281912611,3.31939554,3.300401186,3.263671925,3.218616504,3.17660898,3.171352942,3.102762991,2.728586427,2.808688942,2.81628035,2.755791666,2.65534162,2.537344253,2.457074538,2.437222569,2.452521755,2.52815101,2.609783556,2.617691031,1.920681176,1.816635288,1.648444878,1.45517772,1.294505895,1.208185159,1.200265599,1.196768503,1.253780573,1.41919616,1.480642992,1.491967801,1.484207857,1.405999656,1.338027957,1.31098644,1.226307615,1.076115059,0.964240272,0.867511345,0.838687469,0.846977659,0.833568719,0.830395904,0.779226628,0.726152615,0.75377544,0.768079903,0.795248857,0.86959905,0.883136817,0.840344133,0.810110476,0.776923967,0.709354405,0.656204859,0.625966781,0.817135661,0.860776649,0.615165967,0.582110548
Jordan,JOR,Urban population growth (annual %),SP.URB.GROW,,8.017589014,6.20437552,5.255206489,5.714082044,6.677233372,7.640177839,8.257497563,8.289711884,7.654814212,6.622879879,5.545137118,4.695794893,4.19729799,3.934016887,3.762844829,3.631605699,3.622742074,3.695695715,3.841902862,5.383380234,6.331057831,6.512060739,6.603468186,6.592392896,6.544747761,6.507356722,6.449912697,6.414802989,6.472376134,6.641782967,6.776049621,6.832153525,6.697710448,6.219635901,4.720899453,3.336262313,2.691268668,2.329034579,2.188614772,2.121929845,2.113396043,2.166783557,2.275316255,2.511231857,4.081984361,8.608938194,8.059279867,4.023776286,3.667221105,3.555765496,3.797135678,2.578148166,7.542234869,12.77098935,9.503967542,5.112458152,2.750933446,2.62043448,2.503414856,2.362820141,2.216344393,1.445769018,0.662442921
Japan,JPN,Urban population growth (annual %),SP.URB.GROW,,2.372311534,2.368619408,2.415835948,2.405514627,2.402763343,2.140835628,2.209531342,2.271239368,2.300423693,2.235726479,3.285981393,2.476632701,2.447340337,2.341688809,2.256185948,1.372232215,1.044375133,0.98631639,0.922840575,0.863009131,0.857030088,0.837770081,0.839491787,0.792016376,0.76812696,0.692569728,0.647188214,0.579693778,0.561781835,0.494834368,0.565933802,0.547872244,0.499248523,0.452684319,0.407782165,0.392098742,0.400657298,0.432577327,0.341902111,0.327609575,1.931623759,2.28287211,2.093400149,1.754431988,1.577840667,1.380580981,1.288009098,1.128273231,0.976949089,0.928359533,0.097376604,-0.073000997,-0.05873318,-0.047229106,-0.021827026,0.031996198,0.003375441,-0.038428078,-0.051001491,-0.202631223,-0.36738454,-0.348106762,-0.391718018
Kazakhstan,KAZ,Urban population growth (annual %),SP.URB.GROW,,4.608543136,4.488618851,4.355801504,4.20027936,4.239606962,4.08503381,3.942329151,3.801225799,3.539849748,3.012831822,2.472998341,2.349833357,2.402819052,2.406486698,1.930508062,1.913802876,1.966352058,2.011187534,2.140475887,2.347740872,2.382261818,2.434175591,2.500607977,2.530683699,1.935617758,2.176387693,2.405066245,2.399082116,-1.079875755,0.442741901,0.470529387,-0.24062256,-0.518417265,-1.608873441,-2.024480443,-1.476979904,-1.540002802,-1.689112751,-0.885467494,-0.169987079,-0.04003476,0.13400913,0.466110205,0.824455478,1.018266274,1.18687657,1.272885624,2.001836656,2.111112464,1.540051355,1.559892902,1.536884701,1.567494404,1.598813365,1.589203106,1.54961238,1.48602996,1.474855819,1.48443982,1.526047151,2.556167696,2.577143051,1.666965746
Kenya,KEN,Urban population growth (annual %),SP.URB.GROW,,6.467968518,6.578191452,7.250967757,7.371676991,7.398410188,7.404186105,7.374905741,7.340911769,7.287360292,8.270607946,8.225387216,8.075217404,8.020215486,7.922093321,7.809981296,7.705632833,7.724675804,7.8271594,7.825825319,4.737287956,4.259597075,4.288076036,4.334725344,4.341762965,4.283376532,4.204763441,4.137102328,4.125535961,4.082082038,4.983642492,4.95772371,4.775948376,4.673959981,4.604910545,4.526933147,4.421947271,4.376846652,4.389091907,4.493254221,4.64966991,4.758207441,4.75787616,4.686361533,4.702835005,4.674886415,4.667345812,4.652585088,4.659556205,4.626563536,4.477313458,4.329857234,4.209720046,4.110202956,4.001703306,3.918168605,3.929292299,3.911179714,3.779308361,3.727770713,3.768242363,3.706016741,3.680144053,3.737060907
Kyrgyz Republic,KGZ,Urban population growth (annual %),SP.URB.GROW,,4.737093833,4.337994422,4.337375722,4.278306373,4.019648156,4.07795896,3.947271486,3.874570004,3.60423551,2.898804079,2.467246599,2.539153023,2.482716024,2.580221368,2.480325824,2.372688535,2.300236975,2.205159447,1.988920798,1.695107529,1.743681654,1.844860573,1.949802797,1.884275376,1.7391273,1.761253894,1.771876908,1.63423609,1.665486508,1.165022633,0.872684447,0.385296254,-0.740233157,-0.810363153,0.220009468,0.698482734,0.676324101,0.745692358,0.909806158,1.185458328,0.94317541,0.915119207,1.042760903,1.207279922,1.12220722,1.072182784,0.947912305,0.944553023,1.20446979,1.255195821,1.34705314,1.865869594,2.249758124,2.33778839,2.456733891,2.502902051,2.463663618,2.586280571,2.745930809,2.619484054,3.682120672,3.775906678,2.692458717
Cambodia,KHM,Urban population growth (annual %),SP.URB.GROW,,2.272730483,2.556637801,3.70813026,3.687225608,3.690703211,3.618512548,11.51390078,11.35657813,11.16297591,9.543386307,15.69002955,16.36971945,15.92460177,14.87192896,-189.7434169,0.923319382,2.994806218,5.96993399,8.785008507,52.47641895,27.89207177,6.174619064,6.116421794,5.829230189,5.552258371,6.00192947,6.221625981,5.823151823,5.756773254,6.067316935,6.006828067,6.997333267,7.415795467,5.904156129,4.758535392,4.506903321,4.311445525,3.676621785,2.575814618,2.456757645,2.421335744,2.419559701,2.402337466,2.393482677,2.375768814,2.348980646,2.363298607,2.467234865,3.325629881,3.267137094,3.255822995,3.243077865,3.211392729,3.175027434,3.118540361,3.094250411,3.057575395,2.98134356,2.899692092,2.937896229,2.948412356,2.864036159,2.849394093
Kiribati,KIR,Urban population growth (annual %),SP.URB.GROW,,6.26546594,6.287649423,6.261791286,6.248435533,6.215133967,5.463914007,4.622041476,4.508494075,5.965474608,7.137062511,6.992244773,6.837710377,6.571017665,3.963775002,1.746499538,1.590578626,1.47393417,1.431237746,1.903112342,2.490910829,2.49497374,2.531159802,2.558418084,2.641847681,2.846844717,3.158527714,3.279960091,3.293445524,3.259098602,3.110580557,2.77279662,2.467185318,2.312571832,2.260298528,2.291269687,4.295280437,5.353342099,5.273084529,5.149652577,5.102022898,3.093841546,2.086971047,2.083306077,2.062276872,2.039319719,3.03186161,3.774284939,3.767557865,3.756494415,3.663471644,3.488714735,3.318174151,3.213365907,3.145865484,3.139588862,3.132532301,3.084185627,3.047901792,3.035570846,3.146885497,3.212155216,3.088142657,2.951549461
St. Kitts and Nevis,KNA,Urban population growth (annual %),SP.URB.GROW,,1.501786613,0.708178311,0.355328741,0.068427112,-0.19296013,-0.462125346,-0.709824269,-0.994654847,-1.410641499,-0.862549529,-0.345806628,0.137160794,0.123935961,0.084709874,0.130182925,0.168984832,0.194628321,0.187781322,0.071135257,-0.032327935,-0.694334576,-0.725422258,-0.816653643,-0.876732502,-0.918144707,-0.967433043,-1.018081288,-1.077135319,-1.159068974,-1.236633786,-0.627676811,0.328595195,0.774344082,0.768394038,0.741625172,0.715405031,0.724066191,0.746144407,0.774460393,0.835640687,0.602169624,0.159968041,-0.079952033,-0.120048034,-0.133555946,-0.12704358,-0.147305015,-0.140812039,-0.16789232,-0.201843573,-0.074111508,-0.080911608,-0.229605719,-0.209806852,-0.189882059,-0.122257707,-0.06118495,-0.040810775,-0.027216439,-0.006805267,0.129220952,0.379893273,0.54694758
